26,"46195","Lerma - Tres Marías","1. Solicitud","BARREDORA LAYMOR SM400",20,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",30,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",80,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","DOBLE RODILLO RAD ROLLER FILY-325 PRO",40,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","NEUMATICO / COMPACTADOR DE NEUMATICOS DINAPAC CP271",24,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","IMPACTO FORD 4300",60,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","COMPRESOR SULLIVAN PALATEK D2010",24,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","PETROLIZADORA INTERNATIONAL",60,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","PERFILADORA RODATEC RX600E",240,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","BARREDORA LAYMOR SM400",20,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",30,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",80,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","DOBLE RODILLO RAD ROLLER FILY-325 PRO",40,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","NEUMATICO / COMPACTADOR DE NEUMATICOS DINAPAC CP271",24,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","IMPACTO FORD 4300",60,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","COMPRESOR SULLIVAN PALATEK D2010",24,27,"27"
26,"46196","Lerma - Tres Marías","1. Solicitud","PETROLIZADORA INTERNATIONAL",60,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","PERFILADORA RODATEC RX600E",240,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","BARREDORA LAYMOR SM400",20,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",30,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",80,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","DOBLE RODILLO RAD ROLLER FILY-325 PRO",40,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","NEUMATICO / COMPACTADOR DE NEUMATICOS DINAPAC CP271",24,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","IMPACTO FORD 4300",60,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","COMPRESOR SULLIVAN PALATEK D2010",24,27,"27"
26,"46197","Lerma - Tres Marías","1. Solicitud","PETROLIZADORA INTERNATIONAL",60,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","PERFILADORA RODATEC RX600E",240,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","BARREDORA LAYMOR SM400",20,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",30,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",80,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","DOBLE RODILLO RAD ROLLER FILY-325 PRO",40,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","NEUMATICO / COMPACTADOR DE NEUMATICOS DINAPAC CP271",24,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","IMPACTO FORD 4300",60,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","COMPRESOR SULLIVAN PALATEK D2010",24,27,"27"
26,"46198","Lerma - Tres Marías","1. Solicitud","PETROLIZADORA INTERNATIONAL",60,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","PERFILADORA RODATEC RX600E",240,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","BARREDORA LAYMOR SM400",20,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",30,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",80,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","DOBLE RODILLO RAD ROLLER FILY-325 PRO",40,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","NEUMATICO / COMPACTADOR DE NEUMATICOS DINAPAC CP271",24,27,"27"
26,"46199","Lerma - Tres Marías","1. Solicitud","IMPACTO FORD 4300",60,27,"27"
